Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.1545	25000	125000
2	Spectrogram 1	1	0.1715	0.227	25000	125000
3	Spectrogram 1	1	0.3465	0.4147	25000	125000
4	Spectrogram 1	1	0.4574	0.4958	25000	125000
5	Spectrogram 1	1	0.5342	0.5982	25000	125000
6	Spectrogram 1	1	0.6366	0.7262	25000	125000
7	Spectrogram 1	1	0.7518	0.8585	25000	125000
8	Spectrogram 1	1	0.8883	0.9694	25000	125000
9	Spectrogram 1	1	0.9865	1.0462	25000	125000
10	Spectrogram 1	1	1.1955	1.2425	25000	125000
11	Spectrogram 1	1	1.2979	1.3491	25000	125000
12	Spectrogram 1	1	1.4089	1.5198	25000	125000
13	Spectrogram 1	1	1.5539	1.6222	25000	125000
14	Spectrogram 1	1	1.6734	1.8142	25000	125000
15	Spectrogram 1	1	1.8398	1.8953	25000	125000
16	Spectrogram 1	1	1.9337	1.9763	25000	125000
