Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.1587	0.2014	25000	125000
3	Spectrogram 1	1	0.2526	0.3166	25000	125000
4	Spectrogram 1	1	0.355	0.4574	25000	125000
5	Spectrogram 1	1	0.4787	0.5299	25000	125000
6	Spectrogram 1	1	0.5683	0.6153	25000	125000
7	Spectrogram 1	1	1.0419	1.0889	25000	125000
8	Spectrogram 1	1	1.2382	1.3705	25000	125000
9	Spectrogram 1	1	1.4003	1.5795	25000	125000
10	Spectrogram 1	1	1.6222	1.6734	25000	125000
11	Spectrogram 1	1	1.7161	1.7843	25000	125000
12	Spectrogram 1	1	1.827	1.955	25000	125000
