Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0947	0.1971	25000	125000
2	Spectrogram 1	1	0.2313	0.2995	25000	125000
3	Spectrogram 1	1	0.3507	0.4233	25000	125000
4	Spectrogram 1	1	0.4702	0.5555	25000	125000
5	Spectrogram 1	1	0.5854	0.7902	25000	125000
6	Spectrogram 1	1	0.8286	0.9481	25000	125000
7	Spectrogram 1	1	0.9822	1.1315	25000	125000
8	Spectrogram 1	1	1.1614	1.3022	25000	125000
9	Spectrogram 1	1	1.3321	1.4174	25000	125000
10	Spectrogram 1	1	1.4345	1.571	25000	125000
11	Spectrogram 1	1	1.5838	1.6606	25000	125000
12	Spectrogram 1	1	1.7417	1.8697	25000	125000
13	Spectrogram 1	1	1.8995	1.9593	25000	125000
