Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1929	25000	125000
2	Spectrogram 1	1	0.2185	0.2995	25000	125000
3	Spectrogram 1	1	0.3465	0.4318	25000	125000
4	Spectrogram 1	1	0.4574	0.5897	25000	125000
5	Spectrogram 1	1	0.6195	0.739	25000	125000
6	Spectrogram 1	1	0.7646	0.8755	25000	125000
7	Spectrogram 1	1	0.8926	0.9609	25000	125000
8	Spectrogram 1	1	0.9865	1.059	25000	125000
9	Spectrogram 1	1	1.0846	1.1358	25000	125000
10	Spectrogram 1	1	1.1699	1.2169	25000	125000
11	Spectrogram 1	1	1.2638	1.3193	25000	125000
12	Spectrogram 1	1	1.3577	1.4046	25000	125000
13	Spectrogram 1	1	1.4558	1.5241	25000	125000
14	Spectrogram 1	1	1.5539	1.6051	25000	125000
15	Spectrogram 1	1	1.6606	1.7502	25000	125000
16	Spectrogram 1	1	1.7715	1.8227	25000	125000
