Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0521	0.1459	25000	125000
3	Spectrogram 1	1	0.1715	0.3422	25000	125000
4	Spectrogram 1	1	0.4062	0.5811	25000	125000
5	Spectrogram 1	1	0.6323	0.7475	25000	125000
6	Spectrogram 1	1	0.7774	0.8201	25000	125000
7	Spectrogram 1	1	0.8755	0.931	25000	125000
8	Spectrogram 1	1	0.9694	1.1059	25000	125000
9	Spectrogram 1	1	1.1486	1.2382	25000	125000
10	Spectrogram 1	1	1.2553	1.3619	25000	125000
11	Spectrogram 1	1	1.3875	1.4771	25000	125000
12	Spectrogram 1	1	1.4985	1.6563	25000	125000
13	Spectrogram 1	1	1.7971	1.9763	25000	125000
