Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.099	25000	125000
2	Spectrogram 1	1	0.1417	0.227	25000	125000
3	Spectrogram 1	1	0.2739	0.3593	25000	125000
4	Spectrogram 1	1	0.4915	0.5641	25000	125000
5	Spectrogram 1	1	0.5982	0.675	25000	125000
6	Spectrogram 1	1	0.7134	0.7731	25000	125000
7	Spectrogram 1	1	0.8158	0.8969	25000	125000
8	Spectrogram 1	1	0.9225	1.0249	25000	125000
9	Spectrogram 1	1	1.0547	1.2937	25000	125000
10	Spectrogram 1	1	1.315	1.507	25000	125000
11	Spectrogram 1	1	1.5454	1.5923	25000	125000
12	Spectrogram 1	1	1.8355	1.9337	25000	125000
13	Spectrogram 1	1	1.9635	1.9763	25000	125000
