Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1203	25000	125000
2	Spectrogram 1	1	0.1545	0.2142	25000	125000
3	Spectrogram 1	1	0.2569	0.3166	25000	125000
4	Spectrogram 1	1	0.6409	0.6921	25000	125000
5	Spectrogram 1	1	0.7347	0.7774	25000	125000
6	Spectrogram 1	1	0.8201	0.8798	25000	125000
7	Spectrogram 1	1	1.4729	1.5283	25000	125000
8	Spectrogram 1	1	1.571	1.635	25000	125000
9	Spectrogram 1	1	1.8697	1.9209	25000	125000
10	Spectrogram 1	1	1.9635	1.9763	25000	125000
