Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.163	25000	125000
2	Spectrogram 1	1	0.2313	0.3294	25000	125000
3	Spectrogram 1	1	0.419	0.5555	25000	125000
4	Spectrogram 1	1	0.5939	0.7646	25000	125000
5	Spectrogram 1	1	0.8243	1.0462	25000	125000
6	Spectrogram 1	1	1.1102	1.1785	25000	125000
7	Spectrogram 1	1	1.2425	1.4302	25000	125000
8	Spectrogram 1	1	1.5027	1.6734	25000	125000
9	Spectrogram 1	1	1.7203	1.8825	25000	125000
10	Spectrogram 1	1	1.9422	1.9763	25000	125000
