Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1459	25000	125000
2	Spectrogram 1	1	0.163	0.2483	25000	125000
3	Spectrogram 1	1	0.2739	0.3934	25000	125000
4	Spectrogram 1	1	0.4105	0.4787	25000	125000
5	Spectrogram 1	1	0.5001	0.6195	25000	125000
6	Spectrogram 1	1	0.7134	0.8073	25000	125000
7	Spectrogram 1	1	0.8457	1.0675	25000	125000
8	Spectrogram 1	1	1.0889	1.2211	25000	125000
9	Spectrogram 1	1	1.2467	1.4089	25000	125000
10	Spectrogram 1	1	1.4259	1.5753	25000	125000
11	Spectrogram 1	1	1.5881	1.7459	25000	125000
