Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1033	25000	125000
2	Spectrogram 1	1	0.4275	0.4787	25000	125000
3	Spectrogram 1	1	0.5171	0.5854	25000	125000
4	Spectrogram 1	1	0.6494	0.7902	25000	125000
5	Spectrogram 1	1	0.8798	0.9353	25000	125000
6	Spectrogram 1	1	0.9694	1.0974	25000	125000
7	Spectrogram 1	1	1.1998	1.2638	25000	125000
8	Spectrogram 1	1	1.2979	1.3662	25000	125000
9	Spectrogram 1	1	1.4003	1.5113	25000	125000
10	Spectrogram 1	1	1.5625	1.6222	25000	125000
11	Spectrogram 1	1	1.6819	1.7502	25000	125000
12	Spectrogram 1	1	1.8099	1.8782	25000	125000
13	Spectrogram 1	1	1.9507	1.9763	25000	125000
