Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.1161	0.2953	25000	125000
3	Spectrogram 1	1	0.3337	0.5257	25000	125000
4	Spectrogram 1	1	0.5769	0.7518	25000	125000
5	Spectrogram 1	1	0.803	0.9353	25000	125000
6	Spectrogram 1	1	0.9822	1.1315	25000	125000
7	Spectrogram 1	1	1.1699	1.2297	25000	125000
8	Spectrogram 1	1	1.2851	1.3918	25000	125000
9	Spectrogram 1	1	1.4259	1.5027	25000	125000
10	Spectrogram 1	1	1.7502	1.8057	25000	125000
11	Spectrogram 1	1	1.8483	1.9038	25000	125000
