Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.2099	0.3977	25000	125000
3	Spectrogram 1	1	0.7689	0.8585	25000	125000
4	Spectrogram 1	1	0.9054	0.9907	25000	125000
5	Spectrogram 1	1	1.0206	1.1273	25000	125000
6	Spectrogram 1	1	1.1785	1.3491	25000	125000
7	Spectrogram 1	1	1.379	1.4686	25000	125000
8	Spectrogram 1	1	1.507	1.635	25000	125000
9	Spectrogram 1	1	1.6478	1.8483	25000	125000
10	Spectrogram 1	1	1.9081	1.9763	25000	125000
