Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.2355	25000	125000
2	Spectrogram 1	1	0.2739	0.5086	25000	125000
3	Spectrogram 1	1	0.547	0.7603	25000	125000
4	Spectrogram 1	1	0.8243	0.995	25000	125000
5	Spectrogram 1	1	1.0334	1.1614	25000	125000
6	Spectrogram 1	1	1.1955	1.3406	25000	125000
7	Spectrogram 1	1	1.3534	1.4985	25000	125000
8	Spectrogram 1	1	1.5155	1.5753	25000	125000
9	Spectrogram 1	1	1.6094	1.6862	25000	125000
10	Spectrogram 1	1	1.7331	1.9678	25000	125000
