Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.3593	0.4318	25000	125000
3	Spectrogram 1	1	0.4958	0.6238	25000	125000
4	Spectrogram 1	1	0.6537	0.7603	25000	125000
5	Spectrogram 1	1	0.7945	0.867	25000	125000
6	Spectrogram 1	1	0.9011	0.995	25000	125000
7	Spectrogram 1	1	1.0334	1.1657	25000	125000
8	Spectrogram 1	1	1.1998	1.2979	25000	125000
9	Spectrogram 1	1	1.3235	1.4003	25000	125000
10	Spectrogram 1	1	1.4217	1.5369	25000	125000
11	Spectrogram 1	1	1.5838	1.6734	25000	125000
12	Spectrogram 1	1	1.6947	1.7673	25000	125000
13	Spectrogram 1	1	1.8185	1.9422	25000	125000
14	Spectrogram 1	1	1.9635	1.9763	25000	125000
