Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2697	0.3209	25000	125000
2	Spectrogram 1	1	0.3635	0.4233	25000	125000
3	Spectrogram 1	1	0.4787	0.547	25000	125000
4	Spectrogram 1	1	0.7774	0.8201	25000	125000
5	Spectrogram 1	1	1.0462	1.0974	25000	125000
6	Spectrogram 1	1	1.1785	1.2254	25000	125000
7	Spectrogram 1	1	1.2638	1.3705	25000	125000
8	Spectrogram 1	1	1.3961	1.4643	25000	125000
9	Spectrogram 1	1	1.5198	1.6521	25000	125000
10	Spectrogram 1	1	1.7033	1.7715	25000	125000
11	Spectrogram 1	1	1.8355	1.9166	25000	125000
