Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1417	0.2099	25000	125000
3	Spectrogram 1	1	0.4105	0.5854	25000	125000
4	Spectrogram 1	1	0.6238	0.6793	25000	125000
5	Spectrogram 1	1	0.7433	0.7859	25000	125000
6	Spectrogram 1	1	0.8585	0.9609	25000	125000
7	Spectrogram 1	1	1.0206	1.0675	25000	125000
8	Spectrogram 1	1	1.1273	1.1742	25000	125000
9	Spectrogram 1	1	1.2254	1.2851	25000	125000
10	Spectrogram 1	1	1.3363	1.3875	25000	125000
11	Spectrogram 1	1	1.4601	1.5027	25000	125000
12	Spectrogram 1	1	1.5667	1.6307	25000	125000
13	Spectrogram 1	1	1.6819	1.827	25000	125000
14	Spectrogram 1	1	1.8697	1.9507	25000	125000
