Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1075	25000	125000
2	Spectrogram 1	1	0.1459	0.2697	25000	125000
3	Spectrogram 1	1	0.291	0.419	25000	125000
4	Spectrogram 1	1	0.4403	0.5726	25000	125000
5	Spectrogram 1	1	0.6025	0.6793	25000	125000
6	Spectrogram 1	1	0.7177	0.8542	25000	125000
7	Spectrogram 1	1	0.8755	1.0206	25000	125000
8	Spectrogram 1	1	1.0505	1.123	25000	125000
9	Spectrogram 1	1	1.1529	1.2254	25000	125000
10	Spectrogram 1	1	1.251	1.315	25000	125000
11	Spectrogram 1	1	1.3619	1.5155	25000	125000
12	Spectrogram 1	1	1.5454	1.6137	25000	125000
13	Spectrogram 1	1	1.6606	1.7971	25000	125000
14	Spectrogram 1	1	1.8355	1.9081	25000	125000
15	Spectrogram 1	1	1.9465	1.9763	25000	125000
