Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2313	0.2739	25000	125000
2	Spectrogram 1	1	0.3209	0.4873	25000	125000
3	Spectrogram 1	1	0.4958	0.7561	25000	125000
4	Spectrogram 1	1	0.7859	0.9353	25000	125000
5	Spectrogram 1	1	0.9651	1.1273	25000	125000
6	Spectrogram 1	1	1.1699	1.3363	25000	125000
7	Spectrogram 1	1	1.3577	1.5369	25000	125000
8	Spectrogram 1	1	1.5667	1.7118	25000	125000
9	Spectrogram 1	1	1.7502	1.8953	25000	125000
10	Spectrogram 1	1	1.9251	1.9763	25000	125000
