Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0947	0.2185	25000	125000
3	Spectrogram 1	1	0.2355	0.3337	25000	125000
4	Spectrogram 1	1	0.3507	0.4446	25000	125000
5	Spectrogram 1	1	0.4617	0.6195	25000	125000
6	Spectrogram 1	1	0.6579	0.8115	25000	125000
7	Spectrogram 1	1	0.8371	0.9737	25000	125000
8	Spectrogram 1	1	0.995	1.123	25000	125000
9	Spectrogram 1	1	1.1486	1.2339	25000	125000
10	Spectrogram 1	1	1.251	1.315	25000	125000
11	Spectrogram 1	1	1.3534	1.4345	25000	125000
12	Spectrogram 1	1	1.4515	1.5155	25000	125000
13	Spectrogram 1	1	1.5497	1.7203	25000	125000
14	Spectrogram 1	1	1.7374	1.8185	25000	125000
15	Spectrogram 1	1	1.8398	1.9379	25000	125000
16	Spectrogram 1	1	1.9507	1.9763	25000	125000
