Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.1289	0.2569	25000	125000
3	Spectrogram 1	1	0.2953	0.419	25000	125000
4	Spectrogram 1	1	0.4617	0.5726	25000	125000
5	Spectrogram 1	1	0.6025	0.6537	25000	125000
6	Spectrogram 1	1	0.8158	0.8542	25000	125000
7	Spectrogram 1	1	1.1187	1.1785	25000	125000
8	Spectrogram 1	1	1.2211	1.2766	25000	125000
9	Spectrogram 1	1	1.315	1.4473	25000	125000
10	Spectrogram 1	1	1.4814	1.5454	25000	125000
11	Spectrogram 1	1	1.5923	1.6649	25000	125000
12	Spectrogram 1	1	1.8398	1.9763	25000	125000
