Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2782	0.3379	25000	125000
2	Spectrogram 1	1	0.3891	0.4275	25000	125000
3	Spectrogram 1	1	0.611	0.6622	25000	125000
4	Spectrogram 1	1	0.6921	0.7433	25000	125000
5	Spectrogram 1	1	0.9694	1.0462	25000	125000
6	Spectrogram 1	1	1.0846	1.123	25000	125000
7	Spectrogram 1	1	1.1699	1.2083	25000	125000
8	Spectrogram 1	1	1.3534	1.4131	25000	125000
9	Spectrogram 1	1	1.5369	1.5966	25000	125000
10	Spectrogram 1	1	1.6521	1.7075	25000	125000
11	Spectrogram 1	1	1.9422	1.9763	25000	125000
