candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path
2024-09-30_11-18-17_0000001_00001023,2024-09-30_11-18-17_0000001.wav,1022.7199999999999,1050.4533333333334,27.733333333333462,972.7199999999999,1100.4533333333334,94335.9375,10.875385978975967,False,
2024-09-30_11-18-17_0000001_00001076,2024-09-30_11-18-17_0000001.wav,1076.48,1110.6133333333332,34.13333333333321,1026.48,1160.6133333333332,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001204,2024-09-30_11-18-17_0000001.wav,1204.48,1238.6133333333332,34.13333333333321,1154.48,1288.6133333333332,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001332,2024-09-30_11-18-17_0000001.wav,1332.48,1366.6133333333332,34.13333333333321,1282.48,1416.6133333333332,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001460,2024-09-30_11-18-17_0000001.wav,1460.4799999999998,1494.6133333333332,34.13333333333344,1410.4799999999998,1544.6133333333332,62695.3125,14.027378786307194,False,
2024-09-30_11-18-17_0000001_00001588,2024-09-30_11-18-17_0000001.wav,1588.4799999999998,1622.6133333333332,34.13333333333344,1538.4799999999998,1672.6133333333332,62695.3125,14.027378786307192,False,
2024-09-30_11-18-17_0000001_00001716,2024-09-30_11-18-17_0000001.wav,1716.4799999999998,1750.6133333333332,34.13333333333344,1666.4799999999998,1800.6133333333332,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001844,2024-09-30_11-18-17_0000001.wav,1844.4799999999998,1878.6133333333332,34.13333333333344,1794.4799999999998,1928.6133333333332,62695.3125,14.027378786307194,False,
2024-09-30_11-18-17_0000001_00002042,2024-09-30_11-18-17_0000001.wav,2042.4533333333331,2053.12,10.666666666666742,1992.4533333333331,2103.12,62695.3125,10.57438099611732,False,
2024-09-30_11-18-17_0000001_00002058,2024-09-30_11-18-17_0000001.wav,2058.24,2088.5333333333333,30.29333333333352,2008.2399999999998,2138.5333333333333,72070.3125,11.313691332355845,False,
2024-09-30_11-18-17_0000001_00002845,2024-09-30_11-18-17_0000001.wav,2845.4399999999996,2860.373333333333,14.933333333333394,2795.4399999999996,2910.373333333333,55664.0625,9.336816971985796,False,
2024-09-30_11-18-17_0000001_00002973,2024-09-30_11-18-17_0000001.wav,2973.4399999999996,3010.56,37.120000000000346,2923.4399999999996,3060.56,65039.0625,13.398394139558787,False,
2024-09-30_11-18-17_0000001_00003110,2024-09-30_11-18-17_0000001.wav,3109.5466666666666,3119.7866666666664,10.239999999999782,3059.5466666666666,3169.7866666666664,73242.1875,8.249640937070344,False,
2024-09-30_11-18-17_0000001_00003200,2024-09-30_11-18-17_0000001.wav,3200.0,3211.0933333333332,11.093333333333248,3150.0,3261.0933333333332,27539.0625,5.65609035304281,False,
2024-09-30_11-18-17_0000001_00003440,2024-09-30_11-18-17_0000001.wav,3440.213333333333,3459.413333333333,19.199999999999818,3390.213333333333,3509.413333333333,69726.5625,13.189640768206692,False,
2024-09-30_11-18-17_0000001_00003548,2024-09-30_11-18-17_0000001.wav,3548.16,3561.813333333333,13.653333333333194,3498.16,3611.813333333333,69140.625,12.859236697364151,False,
2024-09-30_11-18-17_0000001_00004305,2024-09-30_11-18-17_0000001.wav,4305.493333333333,4330.666666666666,25.173333333333176,4255.493333333333,4380.666666666666,68554.6875,11.165613467781387,False,
2024-09-30_11-18-17_0000001_00004535,2024-09-30_11-18-17_0000001.wav,4535.466666666666,4574.719999999999,39.2533333333331,4485.466666666666,4624.719999999999,92578.125,12.977997895541636,False,
2024-09-30_11-18-17_0000001_00004648,2024-09-30_11-18-17_0000001.wav,4647.679999999999,4699.733333333333,52.053333333333285,4597.679999999999,4749.733333333333,69140.625,14.894663470716807,False,
2024-09-30_11-18-17_0000001_00004779,2024-09-30_11-18-17_0000001.wav,4779.093333333333,4808.106666666667,29.01333333333332,4729.093333333333,4858.106666666667,62695.3125,12.329620589132551,False,
2024-09-30_11-18-17_0000001_00004895,2024-09-30_11-18-17_0000001.wav,4894.719999999999,4919.04,24.32000000000062,4844.719999999999,4969.04,63281.25,9.570352576081916,False,
2024-09-30_11-18-17_0000001_00005119,2024-09-30_11-18-17_0000001.wav,5118.719999999999,5135.36,16.640000000000327,5068.719999999999,5185.36,65039.0625,12.820966586979507,False,
2024-09-30_11-18-17_0000001_00005141,2024-09-30_11-18-17_0000001.wav,5140.906666666667,5155.413333333333,14.506666666666206,5090.906666666667,5205.413333333333,80859.375,10.450500786334205,False,
2024-09-30_11-18-17_0000001_00005333,2024-09-30_11-18-17_0000001.wav,5332.906666666667,5355.5199999999995,22.613333333332776,5282.906666666667,5405.5199999999995,64453.125,14.482924674971244,False,
2024-09-30_11-18-17_0000001_00005447,2024-09-30_11-18-17_0000001.wav,5447.253333333333,5457.92,10.66666666666697,5397.253333333333,5507.92,69726.5625,6.35915454783003,False,
2024-09-30_11-18-17_0000001_00005795,2024-09-30_11-18-17_0000001.wav,5794.5599999999995,5806.933333333333,12.373333333333903,5744.5599999999995,5856.933333333333,69140.625,10.530202294147674,False,
2024-09-30_11-18-17_0000001_00006689,2024-09-30_11-18-17_0000001.wav,6688.853333333333,6706.346666666666,17.493333333333794,6638.853333333333,6756.346666666666,72070.3125,8.567929574279553,False,
2024-09-30_11-18-17_0000001_00006716,2024-09-30_11-18-17_0000001.wav,6716.16,6732.373333333333,16.21333333333314,6666.16,6782.373333333333,82031.25,12.059924798303228,False,
2024-09-30_11-18-17_0000001_00006868,2024-09-30_11-18-17_0000001.wav,6868.48,6923.5199999999995,55.039999999999964,6818.48,6973.5199999999995,72656.25,18.46804887991388,False,
