candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path
2024-09-30_11-18-17_0000001_00001082,2024-09-30_11-18-17_0000001.wav,1082.0266666666666,1108.9066666666665,26.87999999999988,1032.0266666666666,1158.9066666666665,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001210,2024-09-30_11-18-17_0000001.wav,1210.0266666666666,1236.9066666666665,26.87999999999988,1160.0266666666666,1286.9066666666665,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001338,2024-09-30_11-18-17_0000001.wav,1338.0266666666666,1364.9066666666665,26.87999999999988,1288.0266666666666,1414.9066666666665,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001466,2024-09-30_11-18-17_0000001.wav,1466.0266666666666,1492.9066666666665,26.87999999999988,1416.0266666666666,1542.9066666666665,62695.3125,14.027378786307194,False,
2024-09-30_11-18-17_0000001_00001594,2024-09-30_11-18-17_0000001.wav,1594.0266666666666,1620.9066666666665,26.87999999999988,1544.0266666666666,1670.9066666666665,62695.3125,14.027378786307192,False,
2024-09-30_11-18-17_0000001_00001722,2024-09-30_11-18-17_0000001.wav,1722.0266666666666,1748.9066666666665,26.87999999999988,1672.0266666666666,1798.9066666666665,62695.3125,14.026841694274134,False,
2024-09-30_11-18-17_0000001_00001850,2024-09-30_11-18-17_0000001.wav,1850.0266666666666,1876.9066666666665,26.87999999999988,1800.0266666666666,1926.9066666666665,62695.3125,14.027378786307194,False,
2024-09-30_11-18-17_0000001_00004547,2024-09-30_11-18-17_0000001.wav,4546.5599999999995,4560.639999999999,14.079999999999927,4496.5599999999995,4610.639999999999,92578.125,12.977997895541636,False,
2024-09-30_11-18-17_0000001_00004675,2024-09-30_11-18-17_0000001.wav,4675.413333333333,4696.746666666666,21.33333333333303,4625.413333333333,4746.746666666666,79101.5625,11.944744286177965,False,
2024-09-30_11-18-17_0000001_00006883,2024-09-30_11-18-17_0000001.wav,6883.413333333333,6922.24,38.826666666666824,6833.413333333333,6972.24,72656.25,18.46804887991388,False,
2024-09-30_11-18-27_0000003_00004097,2024-09-30_11-18-27_0000003.wav,4096.8533333333335,4109.653333333333,12.799999999999272,4046.8533333333335,4159.653333333333,70312.5,15.03726681107478,False,
2024-09-30_11-18-27_0000003_00004118,2024-09-30_11-18-27_0000003.wav,4117.759999999999,4137.386666666666,19.626666666667006,4067.7599999999993,4187.386666666666,82617.1875,18.030352665532735,False,
2024-09-30_11-18-34_0000004_00007599,2024-09-30_11-18-34_0000004.wav,7599.36,7614.293333333333,14.933333333333394,7549.36,7664.293333333333,67968.75,22.891123287237065,False,
2024-09-30_11-18-34_0000004_00009003,2024-09-30_11-18-34_0000004.wav,9003.093333333332,9031.253333333332,28.159999999999854,8953.093333333332,9081.253333333332,72070.3125,29.010006618748335,False,
2024-09-30_11-18-52_0000005_00003954,2024-09-30_11-18-52_0000005.wav,3954.3466666666664,3979.9466666666663,25.59999999999991,3904.3466666666664,4029.9466666666663,63867.1875,24.02939167249171,False,
2024-09-30_11-18-57_0000006_00001345,2024-09-30_11-18-57_0000006.wav,1344.8533333333332,1359.36,14.50666666666666,1294.8533333333332,1409.36,92578.125,17.99321309834283,False,
2024-09-30_11-18-57_0000006_00001365,2024-09-30_11-18-57_0000006.wav,1364.9066666666665,1413.5466666666666,48.6400000000001,1314.9066666666665,1463.5466666666666,67382.8125,21.51359327582049,False,
2024-09-30_11-19-00_0000007_00004903,2024-09-30_11-19-00_0000007.wav,4903.253333333333,4914.346666666666,11.093333333333248,4853.253333333333,4964.346666666666,69140.625,24.63852296272706,False,
2024-09-30_11-19-00_0000007_00005048,2024-09-30_11-19-00_0000007.wav,5047.893333333333,5074.346666666666,26.45333333333292,4997.893333333333,5124.346666666666,65039.0625,22.54839057124341,False,
2024-09-30_11-19-09_0000008_00001865,2024-09-30_11-19-09_0000008.wav,1864.5333333333333,1877.7599999999998,13.22666666666646,1814.5333333333333,1927.7599999999998,61523.4375,20.888537818546844,False,
2024-09-30_11-19-09_0000008_00001888,2024-09-30_11-19-09_0000008.wav,1887.9999999999998,1901.6533333333332,13.653333333333421,1837.9999999999998,1951.6533333333332,58007.8125,23.686904174075746,False,
2024-09-30_11-19-09_0000008_00001981,2024-09-30_11-19-09_0000008.wav,1981.4399999999998,2041.6,60.16000000000008,1931.4399999999998,2091.6,70898.4375,23.59585946439731,False,
2024-09-30_11-19-09_0000008_00002140,2024-09-30_11-19-09_0000008.wav,2139.733333333333,2172.5866666666666,32.85333333333347,2089.733333333333,2222.5866666666666,65625.0,23.8315865030255,False,
2024-09-30_11-19-09_0000008_00002285,2024-09-30_11-19-09_0000008.wav,2285.2266666666665,2310.8266666666664,25.59999999999991,2235.2266666666665,2360.8266666666664,64453.125,21.627231712912085,False,
2024-09-30_11-19-09_0000008_00003120,2024-09-30_11-19-09_0000008.wav,3119.7866666666664,3147.9466666666663,28.159999999999854,3069.7866666666664,3197.9466666666663,67968.75,22.142035220987765,False,
2024-09-30_11-19-09_0000008_00003257,2024-09-30_11-19-09_0000008.wav,3256.7466666666664,3267.8399999999997,11.093333333333248,3206.7466666666664,3317.8399999999997,64453.125,18.367692988549624,False,
2024-09-30_11-19-15_0000010_00001198,2024-09-30_11-19-15_0000010.wav,1198.08,1233.4933333333333,35.41333333333341,1148.08,1283.4933333333333,70312.5,13.045500415207112,False,
2024-09-30_11-19-15_0000010_00001326,2024-09-30_11-19-15_0000010.wav,1326.08,1361.4933333333333,35.41333333333341,1276.08,1411.4933333333333,70312.5,13.045500415207112,False,
2024-09-30_11-19-16_0000011_00001052,2024-09-30_11-19-16_0000011.wav,1052.1599999999999,1076.48,24.320000000000164,1002.1599999999999,1126.48,83203.125,12.654736832124293,False,
2024-09-30_11-19-16_0000011_00001157,2024-09-30_11-19-16_0000011.wav,1157.12,1167.36,10.240000000000009,1107.12,1217.36,60351.5625,6.990603665687161,True,
2024-09-30_11-19-16_0000011_00001639,2024-09-30_11-19-16_0000011.wav,1638.8266666666666,1660.5866666666666,21.75999999999999,1588.8266666666666,1710.5866666666666,65039.0625,9.378102704769754,False,
2024-09-30_11-19-19_0000012_00004689,2024-09-30_11-19-19_0000012.wav,4689.066666666667,4706.133333333333,17.066666666666606,4639.066666666667,4756.133333333333,68554.6875,19.179085610643202,False,
2024-09-30_11-19-19_0000012_00004791,2024-09-30_11-19-19_0000012.wav,4790.613333333333,4815.786666666666,25.173333333333176,4740.613333333333,4865.786666666666,60351.5625,17.450684836443827,True,
2024-09-30_11-19-19_0000012_00006735,2024-09-30_11-19-19_0000012.wav,6735.36,6750.719999999999,15.359999999999673,6685.36,6800.719999999999,71484.375,18.096778034623487,False,
2024-09-30_11-19-19_0000012_00006943,2024-09-30_11-19-19_0000012.wav,6943.1466666666665,6960.639999999999,17.493333333332885,6893.1466666666665,7010.639999999999,63281.25,20.18124886247046,False,
2024-09-30_11-19-31_0000013_00001012,2024-09-30_11-19-31_0000013.wav,1012.4799999999999,1052.5866666666666,40.10666666666668,962.4799999999999,1102.5866666666666,25195.3125,17.92302531812904,False,
2024-09-30_11-19-34_0000014_00001025,2024-09-30_11-19-34_0000014.wav,1025.28,1039.7866666666666,14.50666666666666,975.28,1089.7866666666666,65625.0,18.193103242419284,False,
2024-09-30_11-19-34_0000014_00002116,2024-09-30_11-19-34_0000014.wav,2115.8399999999997,2130.773333333333,14.933333333333394,2065.8399999999997,2180.773333333333,65039.0625,15.089818163131161,False,
2024-09-30_11-19-34_0000014_00002151,2024-09-30_11-19-34_0000014.wav,2150.8266666666664,2162.3466666666664,11.519999999999982,2100.8266666666664,2212.3466666666664,82031.25,15.15189270429396,False,
2024-09-30_11-19-34_0000014_00002429,2024-09-30_11-19-34_0000014.wav,2428.5866666666666,2442.6666666666665,14.079999999999927,2378.5866666666666,2492.6666666666665,63281.25,11.86317538590204,False,
2024-09-30_11-19-34_0000014_00002820,2024-09-30_11-19-34_0000014.wav,2820.2666666666664,2836.0533333333333,15.78666666666686,2770.2666666666664,2886.0533333333333,64453.125,16.371898543136464,False,
2024-09-30_11-19-34_0000014_00002925,2024-09-30_11-19-34_0000014.wav,2925.2266666666665,2958.933333333333,33.70666666666648,2875.2266666666665,3008.933333333333,79687.5,15.944408808967692,False,
2024-09-30_11-19-34_0000014_00003336,2024-09-30_11-19-34_0000014.wav,3335.68,3358.293333333333,22.61333333333323,3285.68,3408.293333333333,77929.6875,13.09100042226187,False,
2024-09-30_11-19-38_0000015_00010343,2024-09-30_11-19-38_0000015.wav,10343.253333333332,10356.053333333333,12.800000000001091,10293.253333333332,10406.053333333333,63867.1875,20.004339392937432,False,
2024-09-30_11-19-38_0000015_00010660,2024-09-30_11-19-38_0000015.wav,10660.266666666666,10673.92,13.653333333333649,10610.266666666666,10723.92,62109.375,21.32282349245429,False,
2024-09-30_11-19-38_0000015_00011387,2024-09-30_11-19-38_0000015.wav,11387.306666666665,11405.653333333332,18.34666666666635,11337.306666666665,11455.653333333332,66210.9375,22.05129413311341,False,
2024-09-30_11-19-38_0000015_00011640,2024-09-30_11-19-38_0000015.wav,11640.32,11651.413333333332,11.093333333332339,11590.32,11701.413333333332,70312.5,22.664539265964102,False,
2024-09-30_11-19-54_0000016_00001019,2024-09-30_11-19-54_0000016.wav,1018.8799999999999,1034.24,15.360000000000127,968.8799999999999,1084.24,63867.1875,9.443409513583381,False,
2024-09-30_11-19-54_0000016_00001045,2024-09-30_11-19-54_0000016.wav,1045.3333333333333,1062.3999999999999,17.066666666666606,995.3333333333333,1112.3999999999999,76171.875,11.646700766784013,False,
2024-09-30_11-19-54_0000016_00001441,2024-09-30_11-19-54_0000016.wav,1440.8533333333332,1451.0933333333332,10.240000000000009,1390.8533333333332,1501.0933333333332,56250.0,6.890697716117221,False,
2024-09-30_11-19-55_0000017_00000294,2024-09-30_11-19-55_0000017.wav,293.9733333333333,304.2133333333333,10.240000000000009,243.9733333333333,354.2133333333333,56250.0,6.890697716117221,False,
2024-09-30_11-19-55_0000017_00001748,2024-09-30_11-19-55_0000017.wav,1747.6266666666666,1777.493333333333,29.86666666666656,1697.6266666666666,1827.493333333333,66210.9375,10.248458513404682,False,
2024-09-30_11-19-55_0000017_00002378,2024-09-30_11-19-55_0000017.wav,2377.813333333333,2388.0533333333333,10.240000000000236,2327.813333333333,2438.0533333333333,83789.0625,5.9229495642437255,False,
2024-09-30_11-19-55_0000017_00002394,2024-09-30_11-19-55_0000017.wav,2394.0266666666666,2435.413333333333,41.386666666666315,2344.0266666666666,2485.413333333333,62695.3125,11.870058255500206,False,
2024-09-30_11-19-55_0000017_00002441,2024-09-30_11-19-55_0000017.wav,2440.96,2455.893333333333,14.93333333333294,2390.96,2505.893333333333,56250.0,11.102635585662648,False,
2024-09-30_11-19-58_0000018_00002053,2024-09-30_11-19-58_0000018.wav,2053.12,2068.48,15.360000000000127,2003.12,2118.48,70898.4375,8.316714766587289,False,
2024-09-30_11-19-58_0000018_00002495,2024-09-30_11-19-58_0000018.wav,2494.72,2508.7999999999997,14.079999999999927,2444.72,2558.7999999999997,65039.0625,7.622266680473841,False,
2024-09-30_11-20-03_0000019_00001402,2024-09-30_11-20-03_0000019.wav,1402.0266666666666,1420.8,18.773333333333312,1352.0266666666666,1470.8,63281.25,9.709159440582368,False,
2024-09-30_11-20-03_0000019_00001626,2024-09-30_11-20-03_0000019.wav,1626.0266666666666,1637.5466666666666,11.519999999999982,1576.0266666666666,1687.5466666666666,61523.4375,7.973064745516476,False,
2024-09-30_11-20-03_0000019_00002268,2024-09-30_11-20-03_0000019.wav,2268.16,2286.9333333333334,18.77333333333354,2218.16,2336.9333333333334,66210.9375,10.717375866697594,False,
2024-09-30_11-20-03_0000019_00002811,2024-09-30_11-20-03_0000019.wav,2810.8799999999997,2827.9466666666663,17.066666666666606,2760.8799999999997,2877.9466666666663,68554.6875,8.714830350991756,False,
2024-09-30_11-20-14_0000022_00001146,2024-09-30_11-20-14_0000022.wav,1146.0266666666666,1156.6933333333332,10.666666666666515,1096.0266666666666,1206.6933333333332,65039.0625,14.806944869507257,False,
2024-09-30_11-20-14_0000022_00001275,2024-09-30_11-20-14_0000022.wav,1274.8799999999999,1285.5466666666666,10.666666666666742,1224.8799999999999,1335.5466666666666,65039.0625,14.806944869507257,False,
2024-09-30_11-20-14_0000022_00003057,2024-09-30_11-20-14_0000022.wav,3057.4933333333333,3073.2799999999997,15.786666666666406,3007.4933333333333,3123.2799999999997,62109.375,19.226507015992244,False,
2024-09-30_11-20-14_0000022_00003972,2024-09-30_11-20-14_0000022.wav,3971.8399999999997,3990.6133333333332,18.77333333333354,3921.8399999999997,4040.6133333333332,70898.4375,19.854303748552535,False,
2024-09-30_11-20-14_0000022_00005493,2024-09-30_11-20-14_0000022.wav,5493.333333333333,5505.706666666666,12.373333333332994,5443.333333333333,5555.706666666666,70898.4375,13.157841988323742,False,
2024-09-30_11-20-14_0000022_00005604,2024-09-30_11-20-14_0000022.wav,5604.266666666666,5622.1866666666665,17.920000000000073,5554.266666666666,5672.1866666666665,68554.6875,17.765579720368947,False,
2024-09-30_11-20-14_0000022_00005856,2024-09-30_11-20-14_0000022.wav,5856.426666666666,5866.666666666666,10.239999999999782,5806.426666666666,5916.666666666666,84960.9375,17.267724280004998,False,
2024-09-30_11-20-14_0000022_00005873,2024-09-30_11-20-14_0000022.wav,5873.066666666667,5885.013333333333,11.946666666666715,5823.066666666667,5935.013333333333,68554.6875,15.267817401903267,False,
2024-09-30_11-20-14_0000022_00005902,2024-09-30_11-20-14_0000022.wav,5901.653333333333,5917.013333333333,15.360000000000582,5851.653333333333,5967.013333333333,56835.9375,18.199939741542043,False,
2024-09-30_11-20-14_0000022_00006031,2024-09-30_11-20-14_0000022.wav,6030.9333333333325,6044.586666666666,13.653333333333649,5980.9333333333325,6094.586666666666,68554.6875,18.082263551054865,False,
2024-09-30_11-20-14_0000022_00006221,2024-09-30_11-20-14_0000022.wav,6220.799999999999,6243.839999999999,23.039999999999964,6170.799999999999,6293.839999999999,60937.5,17.586506222544557,False,
2024-09-30_11-20-14_0000022_00007423,2024-09-30_11-20-14_0000022.wav,7423.1466666666665,7439.36,16.21333333333314,7373.1466666666665,7489.36,70898.4375,18.4485812825435,False,
2024-09-30_11-20-26_0000023_00001177,2024-09-30_11-20-26_0000023.wav,1176.7466666666667,1198.5066666666667,21.75999999999999,1126.7466666666667,1248.5066666666667,61523.4375,18.194553867804704,False,
2024-09-30_11-20-29_0000024_00001009,2024-09-30_11-20-29_0000024.wav,1009.0666666666666,1021.8666666666666,12.799999999999955,959.0666666666666,1071.8666666666666,67382.8125,9.361119533373072,False,
2024-09-30_11-20-29_0000024_00001597,2024-09-30_11-20-29_0000024.wav,1597.4399999999998,1640.5333333333333,43.093333333333476,1547.4399999999998,1690.5333333333333,70898.4375,11.928620003613572,False,
2024-09-30_11-20-29_0000024_00001748,2024-09-30_11-20-29_0000024.wav,1748.4799999999998,1794.9866666666665,46.50666666666666,1698.4799999999998,1844.9866666666665,65039.0625,12.035254519859048,False,
2024-09-30_11-20-32_0000025_00001143,2024-09-30_11-20-32_0000025.wav,1143.4666666666667,1162.6666666666665,19.199999999999818,1093.4666666666667,1212.6666666666665,60937.5,15.772845067762969,False,
2024-09-30_11-20-32_0000025_00001271,2024-09-30_11-20-32_0000025.wav,1271.4666666666665,1290.6666666666665,19.200000000000045,1221.4666666666665,1340.6666666666665,60937.5,15.772845067762969,False,
2024-09-30_11-20-32_0000025_00001747,2024-09-30_11-20-32_0000025.wav,1747.1999999999998,1759.9999999999998,12.799999999999955,1697.1999999999998,1809.9999999999998,61523.4375,14.048558933772268,False,
2024-09-30_11-20-35_0000027_00001043,2024-09-30_11-20-35_0000027.wav,1042.7733333333333,1055.5733333333333,12.799999999999955,992.7733333333333,1105.5733333333333,70898.4375,14.120165809858076,False,
2024-09-30_11-20-38_0000028_00001373,2024-09-30_11-20-38_0000028.wav,1373.4399999999998,1386.24,12.800000000000182,1323.4399999999998,1436.24,87304.6875,13.82993505607436,False,
2024-09-30_11-20-38_0000028_00001799,2024-09-30_11-20-38_0000028.wav,1799.253333333333,1850.0266666666666,50.77333333333354,1749.253333333333,1900.0266666666666,68554.6875,16.10833387634017,False,
2024-09-30_11-20-38_0000028_00001928,2024-09-30_11-20-38_0000028.wav,1927.6799999999998,1942.1866666666665,14.50666666666666,1877.6799999999998,1992.1866666666665,71484.375,16.1215389357449,False,
2024-09-30_11-20-38_0000028_00002002,2024-09-30_11-20-38_0000028.wav,2002.3466666666666,2029.2266666666665,26.87999999999988,1952.3466666666666,2079.2266666666665,64453.125,17.367001465055363,False,
2024-09-30_11-20-41_0000029_00001969,2024-09-30_11-20-41_0000029.wav,1969.0666666666666,2007.4666666666665,38.399999999999864,1919.0666666666666,2057.4666666666662,65039.0625,23.674529371402315,False,
