candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path
2024-09-30_11-18-17_0000001_00002042,2024-09-30_11-18-17_0000001.wav,2042.4533333333331,2053.12,10.666666666666742,1992.4533333333331,2103.12,62695.3125,10.57438099611732,False,
2024-09-30_11-18-17_0000001_00002058,2024-09-30_11-18-17_0000001.wav,2058.24,2088.5333333333333,30.29333333333352,2008.2399999999998,2138.5333333333333,72070.3125,11.313691332355845,False,
2024-09-30_11-18-17_0000001_00003548,2024-09-30_11-18-17_0000001.wav,3548.16,3561.813333333333,13.653333333333194,3498.16,3611.813333333333,69140.625,12.859236697364151,False,
2024-09-30_11-18-17_0000001_00004779,2024-09-30_11-18-17_0000001.wav,4779.093333333333,4808.106666666667,29.01333333333332,4729.093333333333,4858.106666666667,62695.3125,12.329620589132551,False,
2024-09-30_11-18-17_0000001_00004895,2024-09-30_11-18-17_0000001.wav,4894.719999999999,4919.04,24.32000000000062,4844.719999999999,4969.04,63281.25,9.570352576081916,False,
2024-09-30_11-18-17_0000001_00005119,2024-09-30_11-18-17_0000001.wav,5118.719999999999,5135.36,16.640000000000327,5068.719999999999,5185.36,65039.0625,12.820966586979507,False,
2024-09-30_11-18-17_0000001_00005141,2024-09-30_11-18-17_0000001.wav,5140.906666666667,5155.413333333333,14.506666666666206,5090.906666666667,5205.413333333333,80859.375,10.450500786334205,False,
2024-09-30_11-18-17_0000001_00005333,2024-09-30_11-18-17_0000001.wav,5332.906666666667,5355.5199999999995,22.613333333332776,5282.906666666667,5405.5199999999995,64453.125,14.482924674971244,False,
2024-09-30_11-18-17_0000001_00005447,2024-09-30_11-18-17_0000001.wav,5447.253333333333,5457.92,10.66666666666697,5397.253333333333,5507.92,69726.5625,6.35915454783003,False,
2024-09-30_11-18-17_0000001_00005795,2024-09-30_11-18-17_0000001.wav,5794.5599999999995,5806.933333333333,12.373333333333903,5744.5599999999995,5856.933333333333,69140.625,10.530202294147674,False,
2024-09-30_11-18-17_0000001_00006689,2024-09-30_11-18-17_0000001.wav,6688.853333333333,6706.346666666666,17.493333333333794,6638.853333333333,6756.346666666666,72070.3125,8.567929574279553,False,
2024-09-30_11-18-17_0000001_00006716,2024-09-30_11-18-17_0000001.wav,6716.16,6732.373333333333,16.21333333333314,6666.16,6782.373333333333,82031.25,12.059924798303228,False,
2024-09-30_11-18-17_0000001_00006868,2024-09-30_11-18-17_0000001.wav,6868.48,6923.5199999999995,55.039999999999964,6818.48,6973.5199999999995,72656.25,18.46804887991388,False,
